	1	2	0.000352	0.003327	0	1700	0	0	0	0	1	-360	360;
	1	2	0.000352	0.003327	0	1700	0	0	0	0	1	-360	360;
	1	3	0.000296	0.002801	0	1700	0	0	0	0	1	-360	360;
	1	3	0.000296	0.002801	0	1700	0	0	0	0	1	-360	360;
	2	4	0.000211	0.001999	0	1700	0	0	0	0	1	-360	360;
	2	4	0.000211	0.001999	0	1700	0	0	0	0	1	-360	360;
	3	5	0.000368	0.003483	0	1700	0	0	0	0	1	-360	360;
	3	5	0.000368	0.003483	0	1700	0	0	0	0	1	-360	360;
	4	6	0.002254	0.02133	0	1700	0	0	0	0	1	-360	360;
	4	6	0.002254	0.02133	0	1700	0	0	0	0	1	-360	360;
	4	7	0.000216	0.002045	0	1700	0	0	0	0	1	-360	360;
	4	7	0.000216	0.002045	0	1700	0	0	0	0	1	-360	360;
	4	8	0.002258	0.021369	0	1700	0	0	0	0	1	-360	360;
	4	8	0.002258	0.021369	0	1700	0	0	0	0	1	-360	360;
	5	9	0.000767	0.007259	0	1700	0	0	0	0	1	-360	360;
	5	9	0.000767	0.007259	0	1700	0	0	0	0	1	-360	360;
	5	10	0.00095	0.008991	0	1700	0	0	0	0	1	-360	360;
	5	10	0.000949	0.008979	0	1700	0	0	0	0	1	-360	360;
	5	11	0.000642	0.006074	0	1700	0	0	0	0	1	-360	360;
	5	11	0.000642	0.006074	0	1700	0	0	0	0	1	-360	360;
	6	12	0.000673	0.006365	0	1700	0	0	0	0	1	-360	360;
	6	12	0.000673	0.006365	0	1700	0	0	0	0	1	-360	360;
	7	13	0.001106	0.010471	0	1700	0	0	0	0	1	-360	360;
	7	13	0.001106	0.010471	0	1700	0	0	0	0	1	-360	360;
	7	14	0.000584	0.005527	0	1700	0	0	0	0	1	-360	360;
	7	14	0.000584	0.005527	0	1700	0	0	0	0	1	-360	360;
	7	14	0.000602	0.005694	0	1700	0	0	0	0	1	-360	360;
	7	14	0.000602	0.005694	0	1700	0	0	0	0	1	-360	360;
	8	15	0.000737	0.006975	0	1700	0	0	0	0	1	-360	360;
	8	15	0.000737	0.006975	0	1700	0	0	0	0	1	-360	360;
	9	16	0.000998	0.009445	0	1700	0	0	0	0	1	-360	360;
	9	16	0.000998	0.009445	0	1700	0	0	0	0	1	-360	360;
	10	17	4e-05	0.000381	0	1700	0	0	0	0	1	-360	360;
	11	18	0.000354	0.003353	0	1700	0	0	0	0	1	-360	360;
	11	18	0.000354	0.003353	0	1700	0	0	0	0	1	-360	360;
	11	19	0.000313	0.002965	0	1700	0	0	0	0	1	-360	360;
	11	19	0.000313	0.002965	0	1700	0	0	0	0	1	-360	360;
	11	20	0.000901	0.008522	0	1700	0	0	0	0	1	-360	360;
	11	20	0.000901	0.008522	0	1700	0	0	0	0	1	-360	360;
	11	21	0.001385	0.038088	0	1000	0	0	0	0	1	-360	360;
	12	15	0.000321	0.003041	0	1700	0	0	0	0	1	-360	360;
	12	15	0.000321	0.003041	0	1700	0	0	0	0	1	-360	360;
	12	22	0.000454	0.004296	0	1700	0	0	0	0	1	-360	360;
	12	22	0.000454	0.004296	0	1700	0	0	0	0	1	-360	360;
	13	23	0.000202	0.001915	0	1700	0	0	0	0	1	-360	360;
	13	24	0.000325	0.003071	0	1700	0	0	0	0	1	-360	360;
	13	24	0.000325	0.003071	0	1700	0	0	0	0	1	-360	360;
	14	25	0.000327	0.003093	0	1700	0	0	0	0	1	-360	360;
	14	25	0.000327	0.003093	0	1700	0	0	0	0	1	-360	360;
	14	26	0.000662	0.006265	0	1700	0	0	0	0	1	-360	360;
	14	26	0.000662	0.006265	0	1700	0	0	0	0	1	-360	360;
	14	27	0.000445	0.004209	0	1700	0	0	0	0	1	-360	360;
	14	27	0.000445	0.004209	0	1700	0	0	0	0	1	-360	360;
	15	28	0.00056	0.005303	0	1700	0	0	0	0	1	-360	360;
	15	28	0.00056	0.005303	0	1700	0	0	0	0	1	-360	360;
	15	28	0.00056	0.005303	0	1700	0	0	0	0	1	-360	360;
	15	29	0.00063	0.005965	0	1700	0	0	0	0	1	-360	360;
	15	29	0.00063	0.005965	0	1700	0	0	0	0	1	-360	360;
	16	29	0.000309	0.002923	0	1700	0	0	0	0	1	-360	360;
	16	29	0.000309	0.002923	0	1700	0	0	0	0	1	-360	360;
	16	30	0.00018	0.001704	0	1700	0	0	0	0	1	-360	360;
	16	30	0.00018	0.001704	0	1700	0	0	0	0	1	-360	360;
	17	31	0.000397	0.003757	0	1700	0	0	0	0	1	-360	360;
	17	32	0.001385	0.038088	0	1000	0	0	0	0	1	-360	360;
	18	33	0.000694	0.006566	0	1700	0	0	0	0	1	-360	360;
	18	33	0.000694	0.006566	0	1700	0	0	0	0	1	-360	360;
	19	31	0.000227	0.002151	0	1700	0	0	0	0	1	-360	360;
	19	31	0.000227	0.002151	0	1700	0	0	0	0	1	-360	360;
	19	34	0.000315	0.002982	0	1700	0	0	0	0	1	-360	360;
	19	34	0.000315	0.002982	0	1700	0	0	0	0	1	-360	360;
	20	35	0.000407	0.003856	0	1700	0	0	0	0	1	-360	360;
	20	35	0.000407	0.003856	0	1700	0	0	0	0	1	-360	360;
	21	36	0.008903	0.050873	0	490	0	0	0	0	1	-360	360;
	21	37	0.003842	0.021952	0	490	0	0	0	0	1	-360	360;
	22	38	0.001322	0.012513	0	1700	0	0	0	0	1	-360	360;
	22	38	0.001322	0.012513	0	1700	0	0	0	0	1	-360	360;
	22	39	0.000868	0.008214	0	1700	0	0	0	0	1	-360	360;
	22	39	0.000868	0.008214	0	1700	0	0	0	0	1	-360	360;
	22	40	0.000418	0.003958	0	1700	0	0	0	0	1	-360	360;
	22	40	0.000418	0.003958	0	1700	0	0	0	0	1	-360	360;
	24	41	0.000202	0.001913	0	1700	0	0	0	0	1	-360	360;
	24	41	0.000202	0.001913	0	1700	0	0	0	0	1	-360	360;
	24	42	0.000498	0.004711	0	1700	0	0	0	0	1	-360	360;
	24	42	0.000498	0.004711	0	1700	0	0	0	0	1	-360	360;
	25	43	0.000232	0.002192	0	1700	0	0	0	0	1	-360	360;
	25	43	0.000232	0.002192	0	1700	0	0	0	0	1	-360	360;
	25	44	0.000357	0.003374	0	1700	0	0	0	0	1	-360	360;
	25	44	0.000357	0.003374	0	1700	0	0	0	0	1	-360	360;
	27	45	0.000501	0.004743	0	1700	0	0	0	0	1	-360	360;
	27	45	0.000501	0.004743	0	1700	0	0	0	0	1	-360	360;
	27	46	0.001385	0.038088	0	1000	0	0	0	0	1	-360	360;
	28	47	0.000353	0.003344	0	1700	0	0	0	0	1	-360	360;
	28	47	0.000353	0.003344	0	1700	0	0	0	0	1	-360	360;
	28	48	0.001385	0.038088	0	1000	0	0	0	0	1	-360	360;
	29	49	0.000519	0.004915	0	1700	0	0	0	0	1	-360	360;
	29	49	0.000519	0.004915	0	1700	0	0	0	0	1	-360	360;
	29	50	0.000524	0.004956	0	1700	0	0	0	0	1	-360	360;
	29	50	0.000524	0.004956	0	1700	0	0	0	0	1	-360	360;
	31	51	0.000679	0.006425	0	1700	0	0	0	0	1	-360	360;
	31	51	0.000679	0.006425	0	1700	0	0	0	0	1	-360	360;
	31	52	0.001385	0.038088	0	1000	0	0	0	0	1	-360	360;
	32	53	0.001987	0.011354	0	490	0	0	0	0	1	-360	360;
	32	53	0.001987	0.011354	0	490	0	0	0	0	1	-360	360;
	33	54	0.00037	0.003497	0	1700	0	0	0	0	1	-360	360;
	33	54	0.00037	0.003497	0	1700	0	0	0	0	1	-360	360;
	33	55	0.000175	0.001656	0	1700	0	0	0	0	1	-360	360;
	33	55	0.000175	0.001656	0	1700	0	0	0	0	1	-360	360;
	34	37	0.001385	0.038088	0	1000	0	0	0	0	1	-360	360;
	35	56	0.000381	0.00361	0	1700	0	0	0	0	1	-360	360;
	35	56	0.000381	0.00361	0	1700	0	0	0	0	1	-360	360;
	35	57	0.00016	0.001516	0	1700	0	0	0	0	1	-360	360;
	35	57	0.00016	0.001516	0	1700	0	0	0	0	1	-360	360;
	36	55	0.001385	0.038088	0	1000	0	0	0	0	1	-360	360;
	36	58	0.003348	0.019133	0	490	0	0	0	0	1	-360	360;
	36	58	0.003348	0.019133	0	490	0	0	0	0	1	-360	360;
	36	59	0.002485	0.014202	0	490	0	0	0	0	1	-360	360;
	37	60	0.002074	0.011854	0	490	0	0	0	0	1	-360	360;
	38	61	0.001246	0.011789	0	1700	0	0	0	0	1	-360	360;
	38	61	0.001246	0.011789	0	1700	0	0	0	0	1	-360	360;
	38	62	0.00096	0.00909	0	1700	0	0	0	0	1	-360	360;
	38	62	0.00096	0.00909	0	1700	0	0	0	0	1	-360	360;
	38	62	0.000824	0.007802	0	1700	0	0	0	0	1	-360	360;
	38	62	0.000824	0.007802	0	1700	0	0	0	0	1	-360	360;
	39	42	0.000931	0.008807	0	1700	0	0	0	0	1	-360	360;
	39	42	0.000931	0.008807	0	1700	0	0	0	0	1	-360	360;
	40	63	0.001385	0.038088	0	1000	0	0	0	0	1	-360	360;
	42	61	0.001414	0.013385	0	1700	0	0	0	0	1	-360	360;
	42	61	0.001414	0.013385	0	1700	0	0	0	0	1	-360	360;
	43	45	0.000364	0.003441	0	1700	0	0	0	0	1	-360	360;
	43	45	0.000364	0.003441	0	1700	0	0	0	0	1	-360	360;
	43	64	0.000239	0.002265	0	1700	0	0	0	0	1	-360	360;
	43	64	0.000239	0.002265	0	1700	0	0	0	0	1	-360	360;
	44	65	0.000724	0.006849	0	1700	0	0	0	0	1	-360	360;
	44	65	0.000724	0.006849	0	1700	0	0	0	0	1	-360	360;
	44	66	0.000454	0.004294	0	1700	0	0	0	0	1	-360	360;
	45	67	0.001932	0.018289	0	1700	0	0	0	0	1	-360	360;
	45	67	0.001932	0.018289	0	1700	0	0	0	0	1	-360	360;
	45	68	0.000306	0.002894	0	1700	0	0	0	0	1	-360	360;
	45	68	0.000306	0.002894	0	1700	0	0	0	0	1	-360	360;
	45	69	0.001563	0.014796	0	1700	0	0	0	0	1	-360	360;
	45	69	0.001563	0.014796	0	1700	0	0	0	0	1	-360	360;
	46	70	0.001138	0.006503	0	490	0	0	0	0	1	-360	360;
	46	70	0.001138	0.006503	0	490	0	0	0	0	1	-360	360;
	47	71	0.000218	0.002064	0	1700	0	0	0	0	1	-360	360;
	47	71	0.000218	0.002064	0	1700	0	0	0	0	1	-360	360;
	47	72	0.001385	0.038088	0	1000	0	0	0	0	1	-360	360;
	48	73	0.007188	0.041073	0	490	0	0	0	0	1	-360	360;
	48	73	0.007188	0.041073	0	490	0	0	0	0	1	-360	360;
	48	74	0.001336	0.007631	0	490	0	0	0	0	1	-360	360;
	48	74	0.001336	0.007631	0	490	0	0	0	0	1	-360	360;
	49	75	0.000348	0.003298	0	1700	0	0	0	0	1	-360	360;
	49	75	0.000348	0.003298	0	1700	0	0	0	0	1	-360	360;
	50	76	0.001467	0.013887	0	1700	0	0	0	0	1	-360	360;
	50	76	0.001467	0.013887	0	1700	0	0	0	0	1	-360	360;
	50	77	0.000102	0.000966	0	1700	0	0	0	0	1	-360	360;
	50	77	0.000102	0.000966	0	1700	0	0	0	0	1	-360	360;
	51	55	0.000699	0.006618	0	1700	0	0	0	0	1	-360	360;
	51	55	0.000699	0.006618	0	1700	0	0	0	0	1	-360	360;
	51	78	0.001455	0.013768	0	1700	0	0	0	0	1	-360	360;
	51	78	0.001455	0.013768	0	1700	0	0	0	0	1	-360	360;
	51	79	0.001385	0.038088	0	1000	0	0	0	0	1	-360	360;
	52	80	0.001808	0.010334	0	490	0	0	0	0	1	-360	360;
	53	80	0.001629	0.009306	0	490	0	0	0	0	1	-360	360;
	53	80	0.001629	0.009306	0	490	0	0	0	0	1	-360	360;
